id,base_product_id,name,description,retail_price,wholesale_price,brand,pet_type,product_type,age,unit,size,flavour,image_urls,is_active,created_at,updated_at,stock_quantity,thumbnail_url,default_rating,is_featured,label,row_index
182,180,Canifors Pate With Beef 100g,A high-quality nutrition made for cats with beef (100g) ideal for everyday feeding.,0.4,0.35,Canifors,cat,food,adult,g,100,beef,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/182.png,4.6,FALSE,Food,182
183,180,Canifors Pate With Salmon 100g,A wholesome nutrition made for cats with salmon (100g) ideal for everyday feeding.,0.4,0.35,Canifors,cat,food,adult,g,100,salmon,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/183.png,4,FALSE,Food,183
184,180,Canifors Pate With Game 100g,A wholesome food formulated for cats with game (100g) ideal for everyday feeding.,0.4,0.35,Canifors,cat,food,adult,g,100,chicken,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/184.png,4,FALSE,Food,184
187,187,Pramy Carnivore Chicken with Kanikama in Jelly 70g*12,A nutritious food formulated for cats with chicken (70g) helps maintain overall health.,3.5,3.5,Pramy,cat,food,,g,70,chicken,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/166fd150-2fa2-49ec-8987-a48913ddaf75/thumbnail-1766668464955.png,4.4,TRUE,Food,187
188,187,Pramy Carnivore Chicken with Shrimp in Jelly 70g*12,A wholesome meal designed for cats with chicken (70g) supports daily nutrition.,3.5,3.5,Pramy,cat,food,,g,70,chicken,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/188.jpeg,4.1,FALSE,Food,188
189,187,Pramy Carnivore Tuna in Gravy 70g*12,A balanced meal designed for cats with tuna (70g) helps maintain overall health.,3.5,3.5,Pramy,cat,food,,g,70,tuna,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/189.jpeg,4.1,FALSE,Food,189
190,187,Pramy Carnivore Chicken with Salmon in Gravy 70g*12,A nutritious nutrition made for cats with chicken (70g) supports daily nutrition.,3.5,3.5,Pramy,cat,food,,g,70,chicken,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/190.jpeg,4.4,FALSE,Food,190
191,187,Pramy Carnivore Chicken in Gravy 70g*12,A wholesome food formulated for cats with chicken (70g) supports daily nutrition.,3.5,3.5,Pramy,cat,food,,g,70,chicken,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/191.jpeg,4.5,FALSE,Food,191
192,187,Pramy Carnivore Tuna with Chicken in Gravy 70g*12,A wholesome nutrition made for cats with chicken (70g) helps maintain overall health.,3.5,3.5,Pramy,cat,food,,g,70,tuna,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/192.jpeg,3.5,FALSE,Food,192
193,187,Pramy Immunity Chicken Topping Pumpkin & Carrot In Gravy 70g*12,A balanced food formulated for cats with chicken (70g) ideal for everyday feeding.,3.5,3.5,Pramy,cat,food,,g,70,chicken,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/193.jpeg,4.5,FALSE,Food,193
194,187,Pramy Muscle Chicken Topping Tuna In Gravy 70g*12,A high-quality food formulated for cats with chicken (70g) ideal for everyday feeding.,3.5,3.5,Pramy,cat,food,,g,70,chicken,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/194.jpeg,4.7,FALSE,Food,194
195,187,Pramy Indoor Tuna topping Kanikama In Gravy 70g*12,A balanced meal designed for adult pets with tuna (70g) ideal for everyday feeding.,3.5,3.5,Pramy,cat,food,,g,70,tuna,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/195.jpeg,3.8,FALSE,Food,195
196,187,Pramy Bone & Joint Tuna Topping Chicken In Shirasu In Gravy 70g*12,A nutritious nutrition made for cats with chicken (70g) supports daily nutrition.,3.5,3.5,Pramy,cat,food,,g,70,chicken,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/196.jpeg,4.4,FALSE,Food,196
197,187,Pramy Beauty Tuna Topping Chicken In Gravy 70g*12,A nutritious food formulated for cats with chicken (70g) supports daily nutrition.,3.5,3.5,Pramy,cat,food,,g,70,chicken,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/197.jpeg,3.7,FALSE,Food,197
198,187,Pramy Balance Tuna in Gravy 70g*12,A balanced nutrition made for cats with tuna (70g) helps maintain overall health.,3.5,3.5,Pramy,cat,food,,g,70,tuna,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/198.jpeg,4.3,FALSE,Food,198
199,187,Pramy Calming Chicken Topping Salmon In Jelly 70g*12,A nutritious nutrition made for cats with chicken (70g) ideal for everyday feeding.,3.5,3.5,Pramy,cat,food,,g,70,chicken,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/199.jpeg,4.4,FALSE,Food,199
200,187,Pramy Omega Plus Chicken Topping Cheese In Jelly 70g*12,A high-quality nutrition made for cats with chicken (70g) helps maintain overall health.,3.5,3.5,Pramy,cat,food,,g,70,chicken,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/200.jpeg,4.6,FALSE,Food,200
201,187,Pramy Skin & Coat Tuna Topping Shrimp and Scallop In Jelly 70g*12,A balanced meal designed for cats with tuna (70g) ideal for everyday feeding.,3.5,3.5,Pramy,cat,food,,g,70,tuna,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/201.jpeg,3.5,FALSE,Food,201
202,187,Pramy Hairball Tuna Topping Chicken In Jelly 70g*12,A balanced meal designed for adult pets with chicken (70g) helps maintain overall health.,3.5,3.5,Pramy,cat,food,,g,70,tuna,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/202.jpeg,4.5,FALSE,Food,202
203,187,Pramy Maintenance Tuna In Jelly 70g*12,A wholesome nutrition made for cats with tuna (70g) supports daily nutrition.,3.5,3.5,Pramy,cat,food,,g,70,tuna,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/203.jpeg,4.3,FALSE,Food,203
204,187,Pramy Sterilized Tuna Topping Salmon In Jelly 70g*12,A nutritious nutrition made for adult pets with tuna (70g) ideal for everyday feeding.,3.5,3.5,Pramy,cat,food,,g,70,tuna,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/204.jpeg,4.7,FALSE,Food,204
205,205,Bioline Salmon Oil 250ml,A balanced food formulated for cats with salmon (250ml) helps maintain overall health.,4.5,3.5,Bioline,"cat, dog",food,,ml,250,salmon,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/205.jpeg,3.9,FALSE,Food,205
206,206,Beapher Salmon Oil 430ml,A wholesome food formulated for cats with salmon (430ml) helps maintain overall health.,7,-,Beapher,"cat, dog",food,,ml,430,salmon,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/206.jpeg,4.3,FALSE,Food,206
207,207,Clean + 5L Lavender,A gentle hygiene solution for cats (5liter) keeps pets clean and fresh.,1.5,0.8,Clean +,cat,grooming,,liter,5,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/207.png,4.9,FALSE,Litter,207
208,207,Clean + 5L Lemon,A gentle grooming product for cats (5liter) supports coat and skin care.,1.5,0.8,Clean +,cat,grooming,,liter,5,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/208.jpeg,3.9,FALSE,Litter,208
209,207,Clean + 5L Apple,A gentle grooming product for cats (5liter) keeps pets clean and fresh.,1.5,0.8,Clean +,cat,grooming,,liter,5,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/209.png,3.7,FALSE,Litter,209
210,207,Clean + 5L Coffee,A gentle hygiene solution for cats (5liter) keeps pets clean and fresh.,1.5,0.8,Clean +,cat,grooming,,liter,5,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/210.jpeg,4.3,FALSE,Litter,210
211,207,Clean + 5L Baby Powder,A gentle hygiene solution for cats (5liter) supports coat and skin care.,1.5,0.8,Clean +,cat,grooming,,liter,5,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/211.png,4.9,FALSE,Litter,211
212,207,Clean + 10L Lavender,A reliable hygiene solution for cats (10liter) keeps pets clean and fresh.,2.5,1.6,Clean +,cat,grooming,,liter,10,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/212.jpeg,4.2,FALSE,Litter,212
213,207,Clean + 10L Lemon,A gentle grooming product for cats (10liter) supports coat and skin care.,2.5,1.6,Clean +,cat,grooming,,liter,10,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/213.jpeg,4.8,FALSE,Litter,213
214,207,Clean + 10L Apple,A reliable grooming product for cats (10liter) keeps pets clean and fresh.,2.5,1.6,Clean +,cat,grooming,,liter,10,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/214.jpeg,4.8,FALSE,Litter,214
215,207,Clean + 10L Coffee,A premium hygiene solution for cats (10liter) keeps pets clean and fresh.,2.5,1.6,Clean +,cat,grooming,,liter,10,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/215.jpeg,3.9,FALSE,Litter,215
216,207,Clean + 10L Baby Powder,A reliable hygiene solution for cats (10liter) supports coat and skin care.,2.5,1.6,Clean +,cat,grooming,,liter,10,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/216.jpeg,3.9,FALSE,Litter,216
217,207,Clean + 25L Lavender,A gentle grooming product for cats (25liter) keeps pets clean and fresh.,4.5,3.5,Clean +,cat,grooming,,liter,25,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/217.jpeg,4.7,FALSE,Litter,217
218,207,Clean + 25L Lemon,A gentle hygiene solution for cats (25liter) keeps pets clean and fresh.,4.5,3.5,Clean +,cat,grooming,,liter,25,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/218.jpeg,3.6,FALSE,Litter,218
219,207,Clean + 25L Apple,A reliable grooming product for cats (25liter) supports coat and skin care.,4.5,3.5,Clean +,cat,grooming,,liter,25,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/219.jpeg,4.5,FALSE,Litter,219
220,207,Clean + 25L Coffee,A reliable grooming product for cats (25liter) keeps pets clean and fresh.,4.5,3.5,Clean +,cat,grooming,,liter,25,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/220.png,4.4,FALSE,Litter,220
221,207,Clean + 25L Baby Powder,A gentle grooming product for cats (25liter) supports coat and skin care.,4.5,3.5,Clean +,cat,grooming,,liter,25,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/221.jpeg,4,FALSE,Litter,221
222,222,Cat & Kitten 5L Lavender,A gentle grooming product for kittens (5liter) keeps pets clean and fresh.,1.5,0.8,Cat & Kitten,cat,grooming,kitten,liter,5,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/222.png,4.3,FALSE,Litter,222
223,222,Cat & Kitten 5L Apple,A premium hygiene solution for kittens (5liter) supports coat and skin care.,1.5,0.8,Cat & Kitten,cat,grooming,kitten,liter,5,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/223.png,4.8,FALSE,Litter,223
224,224,Tofu Original 2.5kg,A gentle grooming product for cats (2.5kg) keeps pets clean and fresh.,3,2,Tofu,cat,grooming,,kg,2.5,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/224.png,3.8,FALSE,Litter,224
225,224,Tofu Green Tea 2.5kg,A gentle grooming product for cats (2.5kg) keeps pets clean and fresh.,3,2,Tofu,cat,grooming,,kg,2.5,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/225.png,4.6,FALSE,Litter,225
226,226,Crystal 5L,A reliable grooming product for cats (5liter) keeps pets clean and fresh.,3,2.5,Crystal,cat,grooming,,liter,5,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/226.png,4.6,FALSE,Litter,226
227,227,IdealCat Crystal 12L,A gentle hygiene solution for cats (12liter) keeps pets clean and fresh.,11,8.5,IdealCat,cat,grooming,,liter,12,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/227.png,4.7,FALSE,Litter,227
228,228,Bioline Catnip Spray 50ml,A rewarding treat suitable for cats (50ml) perfect for occasional rewards.,1.5,0.9,Bioline,cat,treats,,ml,50,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/228.jpeg,4.5,FALSE,Catnip,228
229,229,Bioline Catnip 20g,A rewarding treat suitable for cats (20g) perfect for occasional rewards.,2.8,1.8,Bioline,cat,treats,,g,20,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/229.jpeg,3.6,FALSE,Catnip,229
230,230,Bioline Pet Mik 220ml,A wholesome meal designed for cats (220ml) helps maintain overall health.,2,1.2,Bioline,"cat, dog",food,,ml,220,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/230.png,4.4,FALSE,Pet Milk,230
231,231,Bioline Goat Milk 200g,A balanced meal designed for cats with milk (200g) helps maintain overall health.,6.5,5,Bioline,"cat, dog",food,,g,200,milk,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/231.jpeg,4.2,FALSE,Pet Milk,231
232,232,Verse Laga Pet Milk 400g,A wholesome meal designed for cats with milk (400g) helps maintain overall health.,9.5,7.5,Versele Laga,"cat, dog",food,,g,400,milk,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/232.png,4.7,FALSE,Pet Milk,232
233,233,Beapher Cat Deodoriser Ocean Breeze 400g,A gentle grooming product for cats (400g) supports coat and skin care.,3.5,2.8,Beapher,cat,grooming,,g,400,ocean_fish,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/233.png,4.8,FALSE,Deodoriser,233
234,233,Beapher Cat Deodoriser Vanilla & Melon 400g,A premium hygiene solution for cats (400g) keeps pets clean and fresh.,3.5,2.8,Beapher,cat,grooming,,g,400,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/234.jpeg,4.9,FALSE,Deodoriser,234
235,233,Beapher Cat Deodoriser Bloemen Floral 400g,A gentle hygiene solution for cats (400g) keeps pets clean and fresh.,3.5,2.8,Beapher,cat,grooming,,g,400,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/235.jpeg,3.7,FALSE,Deodoriser,235
236,236,Bioline Deodoriser 425g,A gentle grooming product for cats (425g) keeps pets clean and fresh.,3.5,2,Bioline,cat,grooming,,g,425,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/236.jpeg,3.9,FALSE,Deodoriser,236
237,237,Bioline Pet Perfume 10ml - 15Pcs/Box,A premium grooming product for cats (10ml) keeps pets clean and fresh.,22.5,1.3,Bioline,"cat, dog",grooming,,ml,10,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/237.jpeg,4.7,FALSE,Perfumes,237
238,238,Groom Professional Diva 100ml,A premium hygiene solution for cats (100ml) supports coat and skin care.,4.5,3.2,Groom Professional,"cat, dog",grooming,,ml,100,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/238.jpeg,4.9,FALSE,Perfumes,238
239,238,Groom Professional Duke 100ml,A reliable hygiene solution for cats (100ml) keeps pets clean and fresh.,4.5,3.2,Groom Professional,"cat, dog",grooming,,ml,100,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/239.jpeg,4.8,FALSE,Perfumes,239
240,238,Groom Professional Fruit Punch 100ml,A premium hygiene solution for cats (100ml) supports coat and skin care.,4.5,3.2,Groom Professional,"cat, dog",grooming,,ml,100,fruit,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/240.jpeg,3.9,FALSE,Perfumes,240
241,238,Groom Professional Lavender 100ml,A gentle hygiene solution for cats (100ml) keeps pets clean and fresh.,4.5,3.2,Groom Professional,"cat, dog",grooming,,ml,100,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/241.jpeg,4.7,FALSE,Perfumes,241
242,238,Groom Professional Original 100ml,A premium hygiene solution for cats (100ml) supports coat and skin care.,4.5,3.2,Groom Professional,"cat, dog",grooming,,ml,100,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/242.jpeg,3.7,FALSE,Perfumes,242
243,238,Groom Professional Prince 100ml,A gentle hygiene solution for cats (100ml) supports coat and skin care.,4.5,3.2,Groom Professional,"cat, dog",grooming,,ml,100,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/243.jpeg,4.5,FALSE,Perfumes,243
244,238,Groom Professional Princess 100ml,A premium grooming product for cats (100ml) supports coat and skin care.,4.5,3.2,Groom Professional,"cat, dog",grooming,,ml,100,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/244.jpeg,4.6,FALSE,Perfumes,244
245,245,Bioline Deshedding Shampoo 200ml,A gentle hygiene solution for cats (200ml) keeps pets clean and fresh.,2.8,1.8,Bioline,cat,grooming,,ml,200,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/245.jpeg,3.8,FALSE,Shampoo,245
246,245,Bioline Insect Repellant Shampoo 200ml,A reliable hygiene solution for cats (200ml) keeps pets clean and fresh.,2.8,1.8,Bioline,cat,grooming,,ml,200,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/246.jpeg,3.9,FALSE,Shampoo,246
247,245,Bioline Kitten Shampoo 200ml,A gentle grooming product for kittens (200ml) supports coat and skin care.,2.8,1.8,Bioline,cat,grooming,kitten,ml,200,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/247.jpeg,4.4,FALSE,Shampoo,247
248,245,Bioline MultiColoured Hair  Shampoo 200ml,A premium grooming product for cats (200ml) keeps pets clean and fresh.,2.8,1.8,Bioline,cat,grooming,,ml,200,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/248.jpeg,4.5,FALSE,Shampoo,248
249,245,Bioline White Coat Shampoo 200ml,A gentle grooming product for cats (200ml) supports coat and skin care.,2.8,1.8,Bioline,cat,grooming,,ml,200,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/249.jpeg,4.2,FALSE,Shampoo,249
250,245,Bioline Cat Shampoo 250ml,A premium grooming product for cats (250ml) supports coat and skin care.,3.5,2.2,Bioline,cat,grooming,,ml,250,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/250.jpeg,3.6,FALSE,Shampoo,250
251,251,Bioline Glossy Coat Shampoo 250ml,A premium hygiene solution for cats (250ml) keeps pets clean and fresh.,3.5,2.2,Bioline,"cat, dog",grooming,,ml,250,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/251.jpeg,4.3,FALSE,Shampoo,251
252,245,Bioline Long Hair Shampoo 250ml,A premium grooming product for cats (250ml) keeps pets clean and fresh.,3.5,2.2,Bioline,cat,grooming,,ml,250,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/252.jpeg,3.8,FALSE,Shampoo,252
253,253,Padovan Charmy 7 Shampoo 250ml,A gentle hygiene solution for cats (250ml) keeps pets clean and fresh.,3,2,Padovan,cat,grooming,,ml,250,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/253.jpeg,4.3,FALSE,Shampoo,253
254,254,Mikki Cat & Kitten Shampoo 250ml,A premium grooming product for kittens (250ml) supports coat and skin care.,3,2,Mikki,cat,grooming,kitten,ml,250,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/254.png,3.8,FALSE,Shampoo,254
255,255,Beapher Shampoo 250ml,A premium grooming product for cats (250ml) supports coat and skin care.,4,3,Beapher,cat,grooming,,ml,250,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/255.jpeg,4.7,FALSE,Shampoo,255
256,256,Bioline Dry Clean Shampoo 100g,A gentle grooming product for cats (100g) supports coat and skin care.,3,2,Bioline,"cat, dog",grooming,,g,100,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/256.jpeg,4.6,FALSE,Shampoo,256
257,257,Beapher Multi-Vit 20ml,A trusted wellness product for cats (20ml) supports overall wellbeing.,4,2.5,Beapher,cat,health,,ml,20,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/257.jpeg,4.8,FALSE,Vitamin,257
258,258,Beapher Top 10 Tablets,An effective wellness product for cats helps maintain good health.,4.5,3,Beapher,cat,health,,piece,,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/258.jpeg,3.8,FALSE,Vitamin,258
259,259,Beapher Junior Paste 100g,A trusted wellness product for kittens (100g) helps maintain good health.,3.5,2.5,Beapher,cat,health,kitten,g,100,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/259.png,4.2,FALSE,Vitamin,259
260,259,Beapher Malt Paste 100g,A trusted health solution for cats (100g) supports overall wellbeing.,3.5,2.5,Beapher,cat,health,,g,100,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/260.png,3.5,FALSE,Vitamin,260
261,259,Beapher Multi Vitamin Paste 100g,A gentle health solution for cats (100g) supports overall wellbeing.,3.5,2.5,Beapher,cat,health,,g,100,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/261.png,4.8,FALSE,Vitamin,261
262,262,Energy Kitten Paste 100g,A trusted wellness product for kittens (100g) helps maintain good health.,2.5,2,Energy,cat,health,kitten,g,100,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/262.jpeg,3.8,FALSE,Vitamin,262
263,262,Energy Malt Paste 100g,A gentle health solution for cats (100g) supports overall wellbeing.,2.5,2,Energy,cat,health,,g,100,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/263.jpeg,3.7,FALSE,Vitamin,263
264,262,Energy Multi Paste 100g,An effective health solution for cats (100g) helps maintain good health.,2.5,2,Energy,cat,health,,g,100,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/264.jpeg,4,FALSE,Vitamin,264
265,265,Bioline Probiotics 3g*10,A trusted wellness product for cats (3g) helps maintain good health.,3,2,Bioline,"cat, dog",health,,g,3,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/265.jpeg,4.1,FALSE,Vitamin,265
266,266,Bioline Calming Spray 120ml,A reliable hygiene solution for cats (120ml) keeps pets clean and fresh.,4.5,2.2,Bioline,"cat, dog",grooming,,ml,120,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/266.jpeg,4.2,FALSE,Grooming,266
267,267,Bioline Eye Care 50ml,A reliable grooming product for cats (50ml) keeps pets clean and fresh.,2.8,1.7,Bioline,"cat, dog",grooming,,ml,50,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/267.jpeg,4.1,FALSE,Grooming,267
268,267,Bioline Ear Care 50ml,A premium hygiene solution for cats (50ml) keeps pets clean and fresh.,2.8,1.7,Bioline,"cat, dog",grooming,,ml,50,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/268.jpeg,4.2,FALSE,Grooming,268
269,267,Bioline TearStain Remover 50ml,A gentle grooming product for cats (50ml) keeps pets clean and fresh.,2.8,1.7,Bioline,"cat, dog",grooming,,ml,50,,,TRUE,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/269.jpeg,3.5,FALSE,Grooming,269
